"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLEKHJ1",-0.354192766953259,9.58031002866205,-1.58084193015789,0.119120242979966,0.387140789684891,-4.97063193955316
"AQP7",-0.858956299006636,7.10238900874452,-1.58045113144908,0.11920971436493,0.38725064890959,-4.97120756396778
"FYCO1",-0.658510527418736,10.1659648393913,-1.58043484321592,0.119213444644765,0.38725064890959,-4.97123155278111
"ESRRB",0.368843255657011,3.39418296119119,1.58012593450418,0.119284207694759,0.387384006010451,-4.97168646118361
"FNDC4",-0.950230116172152,6.93502305632959,-1.57949394197498,0.119429086050382,0.387757931526627,-4.97261689853373
"AREL1",0.298478730467579,10.217771859669,1.57872006785556,0.119606681831985,0.388159693655355,-4.97375575295483
"RABEP2",-0.315471023055661,8.75109649603077,-1.57869531136837,0.119612366677446,0.388159693655355,-4.9737921768301
"BMI1",0.53355729724349,11.2247578471249,1.57828505920103,0.119706604690442,0.388321215550879,-4.97439569884502
"CCT8L2",0.798725333083882,4.8636110318733,1.57816130195667,0.119735044360977,0.388321215550879,-4.97457772988963
"LIAS",-0.958961418257066,7.46171602871128,-1.57808977184278,0.119751484602353,0.388321215550879,-4.97468293554717
"MNX1",1.35671122134514,6.28676935725057,1.57784328900121,0.119808149272557,0.388408368564116,-4.97504542612458
"VEGFD",-0.659334353674411,7.20515969546023,-1.57691116414417,0.120022632842579,0.389006987232014,-4.976415788038
"ZNF672",0.356575384369668,9.95510955359946,1.57659265937102,0.120095991952503,0.389083064611084,-4.97688386701065
"NUAK1",-0.947153586433911,8.98902967053384,-1.57655015102729,0.120105785340871,0.389083064611084,-4.97694633129183
"NEUROG2",0.615724441233754,2.74280585559312,1.57629407930699,0.12016479460803,0.389102772069435,-4.97732258556696
"CNTN1",-0.823603118024835,7.46665143997203,-1.57626476306205,0.120171551738907,0.389102772069435,-4.97736565727464
"RABGAP1L",-0.447868039398843,9.2604646166171,-1.57558043905317,0.120329368916831,0.38931079548759,-4.97837086380037
"SYNDIG1",0.714405368414971,7.30222082084306,1.57556397585198,0.120333167668639,0.38931079548759,-4.97839504173418
"MMP7",-0.814030987262992,8.70766212859071,-1.57548208164506,0.120352065530738,0.38931079548759,-4.97851530850204
"IFI6",1.08486388090896,10.7425211812747,1.57546837846435,0.120355227901716,0.38931079548759,-4.97853543192017
"DERL2",0.427340785652701,10.691609398445,1.57499842130951,0.120463723287499,0.389565101177008,-4.9792254769756
"SSR1",0.40271197252658,12.397038824125,1.57447383837961,0.120584922364071,0.38986035276596,-4.9799955067031
"IFT52",0.375635129139036,10.1179671778647,1.57416525287753,0.120656263308426,0.389994302746299,-4.98044836611093
"HOXB2",0.985864882944998,10.0004209048472,1.57365744373902,0.12077373585126,0.390215590695284,-4.98119341542273
"CEACAM1",1.20182810741858,8.90901805480864,1.57361059156609,0.120784578882289,0.390215590695284,-4.98126214505114
"NFYA",0.350334262698441,8.65241353908214,1.57317671883555,0.120885027446946,0.390443367074742,-4.9818985238717
"OSBPL11",-0.442647988024412,9.75424612585684,-1.57237490730454,0.121070836093599,0.390922885268922,-4.98307414959331
"IFT81",0.743420328416578,9.88528317773359,1.57227737700297,0.121093452994952,0.390922885268922,-4.9832171121626
"PAX5",1.08821564306055,6.30424340139001,1.57193713097071,0.12117238126407,0.391080861213417,-4.98371579031068
"USP15",-0.409270995010905,9.84804298502725,-1.5713283958927,0.121313694943353,0.391440056512343,-4.98460772948249
"PLCL1",0.618039493856442,7.81494321697232,1.57104288686881,0.121380019405744,0.391557167993939,-4.98502595766351
"PLS3",-0.545596889297835,12.8942301881054,-1.5700072725704,0.121620839166447,0.392236982906579,-4.98654239268419
"BCL2L10",-0.768856401237291,5.69025590765364,-1.56975935339539,0.121678546584584,0.392254603973075,-4.98690528092443
"STYXL1",0.486187714127901,10.0741028592306,1.56961101112377,0.121713086270926,0.392254603973075,-4.98712238969396
"WWOX",-0.421473872571191,9.05793676406816,-1.56942548440248,0.121756294959677,0.392254603973075,-4.98739389385759
"AP3S1",-0.369357508405189,12.5057530853934,-1.56937582995157,0.12176786143648,0.392254603973075,-4.98746655434831
"CYBRD1",-1.39138236267471,8.14613048225564,-1.56930999889631,0.121783197438853,0.392254603973075,-4.9875628831783
"TRMO",-0.377982513162474,8.2588016949696,-1.56920868728117,0.121806802016027,0.392254603973075,-4.98771112251678
"RHO",-0.429467640922748,6.79968527340665,-1.5684747351439,0.121977914907041,0.392708649993312,-4.98878478013113
"SUMO3",0.258905635766292,11.8270383522911,1.5677000393633,0.122158735592425,0.39319371843733,-4.9899175388959
"EPYC",1.38273169550205,6.28611631703529,1.56746913690468,0.122212671737568,0.393270243530639,-4.99025506461763
"MAPK14",-0.256268135219761,9.15172997270377,-1.56697724450687,0.122327635716693,0.393543064917334,-4.99097394469781
"HIKESHI",-0.398165188003368,9.79175323871177,-1.56677193955887,0.122375644738059,0.393600402501122,-4.99127392795176
"POLM",1.01142099372322,7.37374993673082,1.56655813389416,0.12242565762729,0.393664155314976,-4.99158629372748
"MPPED2",0.894099756538813,7.71857147285695,1.56641784608646,0.122458482295223,0.393672620968295,-4.99179123011574
"DYRK3",0.588244851142103,7.88807760676509,1.56591891872988,0.122575278878113,0.393950964084723,-4.99251994066881
"LRP5",-0.830610902192527,7.17718688428878,-1.5650125936788,0.122787673551286,0.394536341901236,-4.99384313213085
"GJD2",0.367432781026534,7.82590096556693,1.56436241204036,0.122940223177231,0.394908201491623,-4.99479193282072
"DDX52",-0.280349863862494,8.8813137310998,-1.56420081845899,0.122978160789119,0.394908201491623,-4.99502768779864
"FRK",-0.93744452953274,5.15921066549379,-1.56404272589781,0.123015285528347,0.394908201491623,-4.99525831335014
"LDAH",0.298975739981627,8.85904027769991,1.56400327759472,0.123024550537539,0.394908201491623,-4.99531585722631
"GAGE12I",2.5739135754543,8.06083186235483,1.56336888761095,0.1231736230034,0.39528940938748,-4.99624106895004
"NCR3",0.720850279758346,5.67792065275004,1.56307584301995,0.123242533038183,0.395413235306317,-4.99666833673778
"H2BC11",0.924961201178951,5.08206599995996,1.56270748404596,0.123329197165007,0.395513532032883,-4.99720531073704
"UBE2S",1.15759871739859,11.1301813425952,1.56255833140687,0.123364302300189,0.395513532032883,-4.9974227043904
"IGLV1-50",1.17766633004306,5.97599237175847,1.56252529395491,0.123372079202743,0.395513532032883,-4.99747085471239
"WSB1",0.470806550207552,10.4549918428571,1.56242739734986,0.123395126030353,0.395513532032883,-4.99761352829258
"GNA15",-0.970510813327259,8.33425354753926,-1.56099647499852,0.123732387227347,0.396369982275667,-4.999698003198
"SBNO2",-0.678366079870733,7.731220354948,-1.56098807208009,0.123734369928535,0.396369982275667,-4.9997102388401
"HLX",0.677691768982887,8.8561309223966,1.56090690095866,0.123753523877923,0.396369982275667,-4.99982843046679
"DMP1",0.679426124457023,3.57646905836876,1.56076879388031,0.123786118455497,0.39637701339421,-5.00002951240452
"RAB32",0.65968002250349,11.3408635448039,1.55997523155747,0.123973539783012,0.396812757880557,-5.00118461085244
"CTNNBL1",0.32959724933569,9.75667434475069,1.55993492927662,0.123983064315161,0.396812757880557,-5.00124325989115
"GPR153",0.41878182853347,9.91673186701358,1.55966020138734,0.124048005627396,0.396923176779292,-5.00164301470985
"MED20",0.289714118363845,8.98987758503924,1.55926291026608,0.124141967051803,0.397126375953989,-5.002220996029
"MAPK12",0.551486283238859,8.13084837052489,1.55907247245575,0.124187026762018,0.397173078722087,-5.00249799801157
"SLC23A2",0.561079934274039,9.16607581761609,1.55856376661453,0.124307456365228,0.397460746333058,-5.00323778534693
"TNFRSF4",0.82672337246718,6.78309401602756,1.55764443318324,0.124525333629927,0.398015080746287,-5.00457416630031
"HECTD4",-0.378253865163982,9.36308145179079,-1.55757468248661,0.124541876635083,0.398015080746287,-5.00467552919581
"TUBA3D",0.505248982627242,9.71435301742968,1.55717733112859,0.124636151292666,0.398163814547507,-5.00525288731434
"ACTN1",0.481595768695826,12.0646500054437,1.55712113313735,0.124649489300017,0.398163814547507,-5.00533453299472
"VPS41",0.333247347134728,9.98969474656175,1.55695070254142,0.124689946201565,0.398195495596914,-5.00558212175203
"CSAD",-0.67216810795591,8.43746923779022,-1.55559746686671,0.125011550573771,0.399093926123895,-5.00754711623168
"LGI2",0.473705677170535,4.89740073557276,1.55550943870499,0.125032493919481,0.399093926123895,-5.00767488495099
"TMEM14A",0.51234579147356,11.2583065513193,1.55510389476104,0.125129015695896,0.399263493040131,-5.00826342694288
"ARID3A",0.357723862333449,8.00594353913064,1.55502895156909,0.125146859119182,0.399263493040131,-5.00837217212264
"DBN1",0.559268601639618,9.65215225550074,1.5548001460144,0.125201348617922,0.399339624420032,-5.00870414712179
"WTAP",-0.464772567397752,9.78919808673357,-1.55437922711002,0.125301638957957,0.399440155330892,-5.00931474287476
"DUSP8",-0.655561923581912,6.9918169353989,-1.55431711202934,0.125316444254289,0.399440155330892,-5.00940483572687
"HYOU1",0.462813187779705,11.362995835335,1.55428218442582,0.125324769956184,0.399440155330892,-5.00945549390887
"GALNT1",-0.394219813684243,11.0276982082252,-1.55362803155772,0.125480782189144,0.399839667391067,-5.01040406851999
"ABCD2",-0.811776645209342,5.38001726941387,-1.55327459441323,0.125565139727815,0.400010715101633,-5.01091642813997
"UBXN1",-0.462678943055105,9.50906981280977,-1.55284012429416,0.125668900074944,0.400243475348605,-5.01154611014973
"DHDDS",-0.465763362550602,9.67112776171246,-1.5525854623991,0.125729750363152,0.400339490838862,-5.01191511891794
"ACAP1",1.02044470604953,5.88941949609165,1.55236942150617,0.125781390784489,0.400406141220446,-5.01222812164108
"CES1",-1.75712158048049,7.01701290627931,-1.55220287096972,0.125821213047166,0.400435146917743,-5.01246939476706
"HNF1A",0.388601494074975,6.65833333583533,1.55177492875311,0.12592358026986,0.400663143762494,-5.01308922324372
"TSSC4",-0.676422226354218,8.1271913223117,-1.55141300087495,0.126010208219698,0.400837711240472,-5.01361331428181
"RIDA",-0.424616342426228,9.01526611961206,-1.55128888029856,0.1260399276084,0.400837711240472,-5.01379302165092
"HCG26",-0.640386399943135,7.5408195434272,-1.55105356238047,0.126096287410797,0.400919163996435,-5.01413368922926
"KCNC3",0.796229457784184,6.00965061476681,1.55071940451801,0.12617635443192,0.401075935016529,-5.01461736477152
"NAA60",0.272894553166624,10.4501245897853,1.54988832676457,0.126375663590866,0.401598406788828,-5.01581988928626
"CLCNKA",0.591002850938822,6.6627247051322,1.54977725089477,0.126402320842193,0.401598406788828,-5.01598056511355
"TMEM132A",0.54733533176977,7.37009624688834,1.54880836227774,0.126635036084058,0.402232942371415,-5.01738165305065
"SRRD",0.46282281132595,10.068392489838,1.54857845494221,0.126690307176739,0.402232942371415,-5.01771399847076
"METTL22",0.30560811083757,9.33392256666898,1.54823389265772,0.126773178037184,0.402232942371415,-5.01821199975624
"COX7A1",-1.37057453357623,8.15481271884433,-1.5481309544692,0.126797944144172,0.402232942371415,-5.01836075814955
"ORC1",0.868182117033267,7.02462669085845,1.54789161616488,0.126855541950705,0.402232942371415,-5.01870659636074
"CELA1",0.872241816289069,4.61180375217884,1.54788218307729,0.126857812491804,0.402232942371415,-5.01872022594194
"CACNA1C",0.540931812945549,6.08919929290165,1.54786831328175,0.12686115100593,0.402232942371415,-5.01874026584857
"MOBP",-0.420646756500902,6.02928015096921,-1.54776544442733,0.126885914129838,0.402232942371415,-5.01888889173691
"ST3GAL4",0.788738087330489,8.40152726146756,1.54767704358945,0.126907197518161,0.402232942371415,-5.01901660683478
"CD8B",0.826510765136203,6.92909076330078,1.54744042504553,0.126964179818174,0.402232942371415,-5.01935842304828
"AGO4",-0.48194035781355,7.5711363297393,-1.54743475930021,0.126965544488846,0.402232942371415,-5.01936660712393
"CPOX",0.575686402855483,10.5572018659363,1.54740704054677,0.126972221090631,0.402232942371415,-5.0194066460084
"GMPPA",0.582307776134623,8.97560565442755,1.54679778014751,0.127119044064806,0.402518739468235,-5.02028653712243
"SKIC2",0.510899843815695,9.928193839861,1.54677648251831,0.127124178934749,0.402518739468235,-5.02031728929203
"BHMT2",-1.15963844026397,5.28922952801361,-1.54601994512462,0.127306687837525,0.402998762494172,-5.02140941934407
"IER2",-0.723525181554946,12.2963594177569,-1.54580076816911,0.127359601629952,0.403068409139065,-5.0217257291756
"BARX2",-0.639836448847167,6.54697794430509,-1.54533061144786,0.127473166216965,0.403179444004616,-5.02240410645121
"IGHV3-72",1.21731273563308,5.66418304815129,1.54529508794074,0.127481750065912,0.403179444004616,-5.0224553547035
"POLR3B",-0.348574738587455,10.0275866310081,-1.54515753669785,0.127514992096592,0.403179444004616,-5.02265378379735
"FTSJ1",-0.297626126247877,10.0285157026979,-1.54514356076394,0.12751837004947,0.403179444004616,-5.02267394433277
"SEC24B",-0.474562211117091,11.0211772747665,-1.54444783996197,0.127686614442899,0.403613518962656,-5.02367732185305
"LPGAT1",0.485188962788797,10.9216542076139,1.54337224618304,0.12794707073962,0.404275954505185,-5.02522773812513
"UFSP2",-0.2507229212771,10.1494824060455,-1.54332635850656,0.127958191904509,0.404275954505185,-5.02529386086229
"RAB3GAP2",0.370450111521146,10.0598888082985,1.54296489594704,0.128045821548668,0.404324940852986,-5.02581465404286
"ATP6V0A1",-0.562798117848379,10.0326333873701,-1.54288151899286,0.128066041473358,0.404324940852986,-5.02593476713367
"SLC14A2",0.802607235390646,5.78295642986676,1.54287870746614,0.1280667233471,0.404324940852986,-5.02593881732334
"PLPPR1",0.545851258829161,6.67560998382061,1.542713320709,0.12810683934487,0.404353686327224,-5.02617705589383
"PRDM11",-0.56163683150588,7.04619275989348,-1.54246209741442,0.128167794898085,0.404448179495675,-5.02653889644909
"PCNA",0.530422820321682,11.959758187961,1.54233148014947,0.128199496342507,0.404450334577775,-5.02672700494547
"SLC6A15",1.7388201568481,8.84449131033672,1.54158379399194,0.128381083657522,0.40482949701994,-5.02780350302772
"ZNF44",-0.399046723838914,8.57305324925077,-1.5415809471196,0.128381775456511,0.40482949701994,-5.02780760095785
"BPI",0.853913927129986,4.89675649614915,1.54144690339877,0.128414351866857,0.404834316729195,-5.02800054228848
"RAB31",0.575506132323333,10.9528405492207,1.54122234327888,0.128468941074716,0.404836917055893,-5.02832373748181
"SLC5A6",0.431913985976864,9.8920341811239,1.54118807541801,0.128477273009992,0.404836917055893,-5.0283730532346
"WFDC8",0.460783221325561,6.77486334917054,1.54091128698432,0.128544587514762,0.404889895597252,-5.0287713495031
"BBLN",-0.593886881927398,10.1702005884234,-1.54073550448863,0.128587352120396,0.404889895597252,-5.02902426484689
"CES1P1",0.679021581737232,3.77594038533376,1.54073484710099,0.128587512071826,0.404889895597252,-5.02902521064444
"H2AB3",0.572289579060412,3.87360645954305,1.54056463159208,0.128628933172675,0.404889895597252,-5.02927009079748
"COPB1",0.402803474924012,12.8415074029647,1.54048075864103,0.128649347147742,0.404889895597252,-5.02939074526087
"AMPH",0.710722920261968,7.8320665289103,1.54022136095088,0.128712498707753,0.404951377070223,-5.02976386050789
"CYP2A7P1",0.499331231775262,4.34975574288022,1.54014540138695,0.128730996085288,0.404951377070223,-5.0298731090878
"PPP1R16B",1.07619787280449,7.82979730521312,1.53998644028701,0.128769712524776,0.404975465897386,-5.03010171827683
"PSTPIP1",0.661661966049058,7.37356083669887,1.53975023556303,0.128827259486166,0.405058750045844,-5.03044137488543
"RTF2",0.484961631758116,11.9490549980154,1.53930985363406,0.128934605172593,0.405274781333265,-5.0310745051436
"PCNX4",0.55217674741988,9.93202219776397,1.539213379495,0.128958130819213,0.405274781333265,-5.03121318223424
"PSMD4",0.289407683675899,11.7221418396575,1.53881559984183,0.129055167252246,0.405482006217358,-5.03178488741606
"SPG21",0.345263252725077,11.6282819256256,1.53772856593161,0.129320640459677,0.406218219935854,-5.03334652257015
"MAGEA10",1.32808158716584,5.18976444430129,1.5374711036976,0.129383580987504,0.406318042508687,-5.03371624440102
"MAPRE1",0.290845356148141,11.8864412170534,1.53724061545888,0.129439947996978,0.406397178409006,-5.03404718254311
"IL3RA",0.974183237225533,6.4616199935851,1.53700652166089,0.129497216767045,0.406479106746629,-5.03438325079497
"PDE9A",1.26123204400567,6.35539777018004,1.53681976794586,0.129542918705369,0.406524697232082,-5.0346513231544
"CPNE1",0.635283541891067,10.8459579485032,1.53663860670397,0.129587264330632,0.406566010492567,-5.03491133921152
"UPF1",-0.543639500568986,8.93025486460369,-1.53640629061914,0.12964414959199,0.406646636163087,-5.03524473515436
"CDC34",-0.540247965923873,10.4042776517684,-1.53610435829887,0.129718110880546,0.406780771469803,-5.0356779676708
"PIAS1",-0.310370868804622,9.6303672539627,-1.53552786313772,0.129859422282808,0.407125993543047,-5.03650494319289
"RACK1",-0.33687196367099,13.4186301288649,-1.53534890212947,0.129903314389674,0.407165701040133,-5.03676160245816
"GINS4",1.11375377891243,6.87426335636475,1.53509793852921,0.129964885784269,0.407260789651786,-5.03712147873537
"C1S",1.26286840633648,11.6629455734486,1.53485243467094,0.130025140147872,0.407351706484409,-5.03747347339409
"CXCR1",0.687415530574461,5.30345513299887,1.5346123259549,0.130084091866582,0.407438499603259,-5.03781768249505
"NTN3",0.747179734999021,3.89074088222849,1.53380231248453,0.130283123991314,0.407787219714802,-5.03897851531659
"VWF",0.704513384501219,10.3053307226794,1.53378040172568,0.130288511146689,0.407787219714802,-5.03900990784512
"SMARCA5",0.480648619959744,10.3345856951161,1.53377738840971,0.130289252038643,0.407787219714802,-5.03901422512594
"WDR37",-0.423289172766683,9.46906431127457,-1.53338213417288,0.130386463289314,0.40789843842682,-5.03958045160569
"ACTL7A",-0.401650281924868,4.07291647399366,-1.5333785191259,0.130387352662243,0.40789843842682,-5.03958562976631
"ZNF804A",0.976951582815967,6.21824406901386,1.53305553918337,0.130466831576,0.408022144534696,-5.04004821789485
"SLC30A3",0.289501311747414,4.79730636973356,1.53296352695895,0.130489480996218,0.408022144534696,-5.04017998599081
"PFKL",-0.519309886815613,10.0201376412955,-1.5327990222718,0.130529982709353,0.408050933720272,-5.04041555031424
"MGC2889",-0.874464764121947,5.64434875228596,-1.53266084558198,0.130564010087461,0.408059474479962,-5.04061339595732
"TTC17",0.323385148257866,10.2540357124105,1.53225989561412,0.130662787913775,0.408270331082607,-5.04118739538818
"HSPA4L",-0.756756130806274,8.45444044777896,-1.53107302348948,0.130955533380131,0.409078860033012,-5.0428857082636
"GUCY2F",0.477462479192015,3.59239543364419,1.53084940820886,0.131010747059251,0.409078860033012,-5.04320554682075
"TRAF3IP2",-0.726307853967571,8.69086601331885,-1.53082947445356,0.131015669874826,0.409078860033012,-5.04323405612421
"SLC25A28",-0.556639170213252,8.87708932011554,-1.53054532293644,0.131085859568219,0.409200029425426,-5.04364041306698
"KLK6",-0.97806921883974,8.04646877096137,-1.53031704958147,0.131142268160555,0.409258383209518,-5.04396680986089
"LPA",0.989023407704793,4.01980466917759,1.53021566484443,0.131167327512277,0.409258383209518,-5.04411176048983
"MS4A12",-0.720300335320751,5.67176025055776,-1.52950692932752,0.131342612566823,0.409707254846605,-5.04512479838113
"NTAN1",-0.430628258889639,10.4317465510894,-1.52913886315737,0.131433716395245,0.409893381506241,-5.04565072652217
"ATF2",0.376160265006304,9.95262066054071,1.52896001961973,0.131478001912203,0.409933444986421,-5.04590623312635
"PMP22",0.492575824428759,12.9015025979598,1.52821152467244,0.131663474045575,0.410413587874792,-5.04697527880364
"CCZ1B",0.57007437047727,7.20444873432858,1.52775673883165,0.131776268453805,0.410667008692438,-5.04762459557662
"RPP25",0.771597253157955,9.34429748073322,1.52721981247997,0.131909533844434,0.410984088840519,-5.04839095830841
"SNX19",-0.360330025226649,9.21909821773573,-1.52668466552871,0.132042464063012,0.411299973463358,-5.04915453399761
"DGCR6",-0.675724014804379,10.8816182842962,-1.52627426194261,0.132144480147048,0.411496021631063,-5.04973995205182
"TNFSF11",0.909408837526107,5.70784655001798,1.52607179752152,0.132194830793417,0.411496021631063,-5.05002870287999
"ZNF232",0.39346144773196,9.22748466582556,1.52605069614322,0.132200079347536,0.411496021631063,-5.05005879522254
"MFAP5",-1.32682466798791,8.30809493042438,-1.52573914168817,0.132277591665872,0.411639025711528,-5.05050305343458
"FUT9",-0.52023475415079,4.44770013180257,-1.52556119304816,0.132321880086229,0.411678595667942,-5.05075676011011
"SNUPN",0.380719364005149,10.2685522813069,1.52529003682421,0.132389388939502,0.411790372705668,-5.05114330311241
"ABL2",0.425303833480358,8.1289905103208,1.5247979461038,0.132511972940586,0.412073363980993,-5.05184463429528
"FBXO5",0.697322230930208,9.19551487417321,1.52440913413465,0.132608893023041,0.412275641986121,-5.05239862419058
"ABCB6",0.450730765604008,8.38078478044385,1.52421188926157,0.132658082226656,0.412275641986121,-5.05267961421898
"TLR3",-0.755047812672201,7.6399130282108,-1.52415658692402,0.13267187620015,0.412275641986121,-5.0527583904997
"JCHAIN",2.01989752335497,8.80692977416246,1.52401425388647,0.132707383336762,0.412287722498936,-5.0529611268936
"PTP4A3",0.548200289473713,8.45156408875827,1.52376879703107,0.132768633991315,0.412322026806229,-5.05331070978904
"SEMA3A",1.23045453593996,7.97183096386521,1.52357760451487,0.132816359207197,0.412322026806229,-5.05358297269387
"HAUS2",0.525223679107501,10.4451253483486,1.52350907172367,0.13283346958334,0.412322026806229,-5.05368055741917
"WSCD1",0.518733639522647,5.7945674386474,1.52338215050647,0.132865162241659,0.412322026806229,-5.05386127147887
"NME2",0.406716759066111,13.5323593612004,1.52318094860384,0.132915415333477,0.412322026806229,-5.05414772003112
"DCAF13",0.75292758247752,5.60978654183422,1.52308066889887,0.132940467274246,0.412322026806229,-5.05429047391424
"ATAD2B",-0.397573591899253,8.78852714939854,-1.52302919411358,0.132953328193453,0.412322026806229,-5.05436374783979
"CDCA3",0.694217374906962,8.72698830008523,1.52285210978191,0.132997580061249,0.412322026806229,-5.0546158084457
"LONRF3",0.457264648067398,8.22175953396773,1.52274581150876,0.133024148707383,0.412322026806229,-5.05476709967605
"RAB3D",-0.574794064082445,7.31955496439361,-1.52270078428805,0.133035404273542,0.412322026806229,-5.05483118266652
"CNKSR1",-0.607680937298219,7.43082746506217,-1.52257732505513,0.133066269560596,0.412322026806229,-5.05500688156019
"GADD45B",-0.565645038841668,9.2669148831965,-1.5222572259657,0.133146322035049,0.412472058212164,-5.05546236385779
"SSR4",0.467584316063109,13.1805039886996,1.5215155881045,0.133331942483031,0.412748030412301,-5.05651733153232
"CASKIN2",-0.520506745842826,6.88720821146807,-1.5214350168493,0.133352120572388,0.412748030412301,-5.05663191424176
"YARS2",0.379833970291878,9.04242110840317,1.52139941869191,0.133361036468675,0.412748030412301,-5.05668253762568
"ADAMTSL2",0.347608866522743,3.13497146687223,1.52137837296473,0.13336630779312,0.412748030412301,-5.05671246579322
"B4GALT7",0.459598189394352,8.74392188173397,1.52122975528127,0.133403536776559,0.412748030412301,-5.05692379733621
"CAVIN3",0.618065404402481,10.3927887184614,1.5211293323679,0.133428697553889,0.412748030412301,-5.05706658603564
"BARX1",0.831081524301796,5.59426931298361,1.52101642701962,0.133456990276728,0.412748030412301,-5.05722711278976
"THTPA",0.549711519677222,9.64597927136441,1.52079704144899,0.133511979267429,0.412779055665552,-5.05753899972037
"GSTZ1",-0.769881358034011,8.72187126937953,-1.520723819142,0.133530336436636,0.412779055665552,-5.05764308611289
"TDP1",0.307228526715138,9.67303955661512,1.52025891307482,0.133646937229949,0.413041577279286,-5.05830384775253
"NOP10",0.391329608728034,12.7968356355869,1.51968598162475,0.133790742373912,0.413289829611967,-5.05911788713089
"GPC3",-0.839105075216965,7.6466910159216,-1.51963748428108,0.133802920781884,0.413289829611967,-5.05918678070744
"RAB2A",-0.3160865787705,10.8016680556788,-1.5195246239989,0.133831265088404,0.413289829611967,-5.0593470980937
"CFAP69",0.709603823784128,7.24661481682468,1.51943391593234,0.133854049424905,0.413289829611967,-5.05947594041585
"GFER",0.486967185162357,7.37771056133291,1.51918915885628,0.13391554361869,0.413381811847563,-5.05982355951089
"DARS2",0.467901171478831,8.98892727332334,1.51898032576018,0.133968029767336,0.413445950328118,-5.06012011627527
"NES",1.19786119192199,10.8649843865185,1.51883591000048,0.134004335404546,0.413460134723113,-5.06032517415884
"FUBP1",0.414800255672686,9.40188843710565,1.518438947545,0.134104170617169,0.41355872546484,-5.0608887337493
"LOC100505498",0.701025081863714,7.68426981924623,1.5184356959817,0.134104988621781,0.41355872546484,-5.06089334936649
"ENTREP1",-0.537663035046656,8.80866166797371,-1.51823299631445,0.134155990136147,0.41355872546484,-5.06118106496473
"ABAT",-0.655444187733687,7.52650621439567,-1.51816747229595,0.134172480003211,0.41355872546484,-5.06127406336391
"MYO1C",-0.426818437645693,10.7809953834526,-1.51768092716133,0.134294974895826,0.41355872546484,-5.06196450212037
"SLAMF1",0.79837207543372,7.73219090663761,1.51745518698392,0.134351838396291,0.41355872546484,-5.06228477250719
"ADAM7",0.7313604105557,4.4930461876006,1.51744045449366,0.134355550144352,0.41355872546484,-5.06230567279701
"SMARCA1",0.632020961409438,9.77806365063335,1.51743164592834,0.134357769439702,0.41355872546484,-5.06231816900411
"ELK2AP",0.668467555075374,7.8858458062247,1.51728629860978,0.134394393516911,0.41355872546484,-5.06252435524784
"GALNT3",-0.863211640695274,8.80267149532481,-1.51721615541766,0.134412070767653,0.41355872546484,-5.06262385218434
"CLK2",0.54194396573422,10.6095989277886,1.51703131133645,0.134458663374861,0.41355872546484,-5.06288603005322
"DNAJC17",-0.542043184970356,7.74040230280403,-1.51698019342166,0.134471550638614,0.41355872546484,-5.06295852912042
"PPP2R2A",-0.34222977030978,11.0926771703886,-1.51693975884093,0.134481745235693,0.41355872546484,-5.06301587472432
"KLC2",-0.435702636434979,9.29102193918182,-1.51683711186567,0.13450762792706,0.41355872546484,-5.06316144557742
"ING2",-0.436366151563476,8.22573836928137,-1.51681959598044,0.134512044995505,0.41355872546484,-5.06318628517041
"MEIS3P1",0.527351777216369,9.77247586422438,1.516643680091,0.134556412959451,0.413597611640331,-5.0634357399779
"CHST15",0.782681362005185,8.99710683815923,1.51566433478358,0.134803626842716,0.414259837473997,-5.06482399697744
"SLC25A16",0.352306230878613,9.25649657094961,1.51511675179133,0.134942008701035,0.414587382528934,-5.06559985443247
"BRAF",0.391177036661102,8.38641812762273,1.51435992252249,0.135133455202998,0.415077767347914,-5.06667176170019
"PC",-1.08335977267055,6.96566872468192,-1.51341615765193,0.135372489950817,0.415696579554271,-5.06800773516958
"SGCD",0.581065754145797,8.36597162357267,1.51324638695919,0.135415524614166,0.415696579554271,-5.06824797729639
"ANK1",0.440379972495633,5.2192237223743,1.51309117770216,0.13545487761968,0.415696579554271,-5.06846759178051
"NODAL",0.39865248722304,7.08544521299779,1.51301434093912,0.13547436278192,0.415696579554271,-5.06857630482391
"LMCD1",0.557844780832978,10.2699685391854,1.51293564431877,0.135494321888615,0.415696579554271,-5.06868764401245
"GLA",0.648969321427771,10.8553580255879,1.51268884230349,0.135556931132979,0.415705613915054,-5.06903678232394
"COPB2",0.384655818623216,11.7513808103302,1.512672687895,0.135561030015094,0.415705613915054,-5.06905963331244
"CCNL1",0.556511027063994,10.7410720737384,1.51252514140584,0.135598471745941,0.415722660027116,-5.06926833266355
"MZB1",1.36244397989557,6.09992629752875,1.51174717461744,0.135796025747306,0.416230460676803,-5.07036842843092
"NSUN7",-0.764249265375136,5.70201437521605,-1.51106400606875,0.135969694820331,0.416639799256055,-5.07133404203118
"BCLAF1",-0.370056054809607,10.7170124796335,-1.51096776793775,0.135994173745017,0.416639799256055,-5.07147003585977
"ZNF141",0.602254795646785,6.50483053768937,1.51084489170554,0.136025433348648,0.416639799256055,-5.07164366027925
"CPNE3",-0.493525346604104,11.0099439247933,-1.5102837676314,0.136168255082589,0.416979304373385,-5.07243636412821
