"Gene","Module","GS","MM.MEbrown","MM.MEpink","MM.MEblack","MM.MEgreenyellow","MM.MEpurple","MM.MEsalmon","MM.MEmagenta","MM.MEcyan","MM.MEred","MM.MEturquoise","MM.MEyellow","MM.MEgreen","MM.MEblue","MM.MEtan","MM.MEgrey"
"RFC3","black",0.20044093577126,0.620009744766509,0.412165312332898,0.828062512713297,0.471262178438997,0.135162060035396,0.192899034074362,-0.215973685707197,-0.125227320030524,0.396357061067988,0.0313462027776833,0.0788994752304619,-0.238286137544884,-0.681757498870305,-0.57381711358698,-0.332397007336679
"BCL9","turquoise",0.0587460733640704,-0.0706842599277399,0.108050145610356,0.0212049083538793,0.107768246256696,-0.141225107587987,-0.0319886024976604,-0.322076857144039,-0.295370784151921,-0.293527929670988,0.327786956050108,0.270838434582435,-0.119598247714482,-0.0670645767832255,0.100707242787889,-0.0587199451725913
"HSD11B2","blue",-0.29993993687484,-0.532494176333799,-0.366865605020146,-0.537171779201064,-0.34853881547786,-0.231826359015771,-0.272265935740314,0.068842658582797,-0.00415849176522879,-0.335710542593365,0.238950490878023,-0.0719836605624309,-0.0695139825100744,0.623436874358099,0.588609707528555,0.152055120901707
"FOXO3","blue",-0.262188708284246,-0.329059456722484,-0.101571676571708,-0.570817555588264,-0.422608811804637,-0.146313198523145,0.094140165433601,0.0249398187353508,0.0634622436910492,-0.274835768153067,-0.0234740557600733,0.0620381100705016,-0.0948717949530009,0.433734377052756,0.308572638736258,0.242773529112313
"RRP9","turquoise",0.0548379140293328,-0.362609920326746,-0.25286343069361,-0.0738886183877177,-0.255578999432142,-0.374528856247513,-0.434720416696443,-0.21813800061567,-0.190520570913289,-0.331216591961112,0.442101549999554,-0.00905779692950045,0.470681815652017,0.121945717656249,0.478095767900317,-0.177845012713707
"PDE2A","blue",-0.354387736670223,-0.512798910432703,-0.420934729556485,-0.618533426283475,-0.453529975082055,-0.261631637310699,-0.385756747842517,0.265869321169519,0.261522349997704,-0.216258447491007,-0.0905285065503518,-0.20817484254563,0.166343546684357,0.740081323749655,0.517488962094387,0.167656482138415
"FILIP1L","blue",-0.275347397926392,-0.335067080883937,-0.365344604189097,-0.601631325898733,-0.5308946307072,-0.334610227134208,-0.40178761020308,0.275657584350338,0.531417467795608,-0.0194976057685641,-0.278013607471683,-0.407658027798672,0.402678405021405,0.708165649899393,0.436726021728565,-0.0899686630184388
"COL7A1","blue",-0.385023858410818,-0.457703549366775,-0.308783988005193,-0.537079386453996,-0.39630728378481,-0.375628766306591,-0.417273185139514,0.127427642979834,0.164903904107095,-0.28636519193499,-0.00949286749726759,-0.0538814662034682,0.122199234539668,0.683373452878344,0.44208428402492,0.0576086448302885
"GPR137B","purple",0.119766241529142,0.160463003020473,-0.103560598770195,0.12589820299017,0.365719625925954,0.676815422610857,0.46368850879072,0.41718493341427,0.134570528089598,0.392415212747288,-0.225673339594478,-0.249612563290451,-0.119083869095059,-0.216460285680273,-0.272383239786392,0.154884295827208
"MZF1","yellow",-0.0103756198536378,-0.238181637531542,0.349127030871703,-0.0994790262202864,-0.145491890227794,-0.360196232120655,-0.0302589739633349,-0.680021394372488,-0.673141788010383,-0.781555674984391,0.700578015381709,0.845005174791012,-0.154483528709564,-0.0107585089038877,0.271107238981737,0.114235408892923
"TPST1","greenyellow",0.162144534863897,0.251344196312701,0.218820297198757,0.476137855929401,0.606427176260869,0.015316532449313,-0.126399775021115,-0.259643165691693,-0.23910517784214,0.0671300867937501,0.241392350067819,0.249216000492125,-0.168669205458843,-0.391973620106396,-0.252435494782454,-0.318942075895212
"TUBB2A","magenta",-0.102441463910292,-0.170245508363074,-0.541971113578847,-0.246124786480691,0.212403417790129,0.494374606735201,0.197598619440862,0.720478501600795,0.334758991607693,0.404885295645524,-0.336262638161058,-0.612318276222586,-0.36182735023366,0.347900351802585,-0.000731047438794476,0.269931998402485
"ENOSF1","yellow",0.0361670265575522,0.160553553920472,0.537893688222239,0.223038513544233,0.0381621581515479,0.0195737578688442,0.255124425257309,-0.463322484695323,-0.441904854039764,-0.34571206165815,0.287598374860604,0.683162271609877,-0.139096031717973,-0.328257492101252,-0.1198446670546,0.146432237174931
"PIGQ","turquoise",0.0595164997568795,-0.424264114094155,-0.186160925564232,-0.273738380575837,-0.201915501209227,-0.0898651137041326,-0.010986266006881,-0.195307781835529,-0.419944451467813,-0.447027188266795,0.571566056654721,0.222486961257944,-0.0354485973210571,0.0865249558122782,0.460098430857274,0.209387595626897
"FRG1","red",-0.0092766152940552,0.547240165788266,0.259781969794264,0.229032045715883,0.214212685667941,0.071603877344352,0.0759267309826422,0.203151588106881,0.479115449663728,0.559794585180087,-0.567742250575452,-0.184760107078415,-0.168163807862375,-0.201140154700809,-0.575498707573612,-0.173752946166029
"RAD51AP1","black",0.227374247264896,0.514801737299058,0.53655965978869,0.778730606313749,0.389164357759348,-0.0346863750912576,0.0523032089747188,-0.421409567393224,-0.273602190465622,0.107433601627103,0.154474306862477,0.385147258639059,-0.0834908561872472,-0.635094089096426,-0.429683348034684,-0.314357545046358
"TFDP1","red",-0.17285302545604,0.504325428806177,0.165579821055793,0.303415506664882,-0.00427174839163123,0.0140104518158985,-0.0284090648358426,0.264148238208458,0.573643358232369,0.641458720923289,-0.593013410243586,-0.346299537668444,-0.0368918043875474,-0.0737050331507933,-0.425093760939779,-0.233342114675267
"POMZP3","grey",-0.0453652441304196,-0.0821450251084497,0.00222774232340752,-0.0252674304764558,0.221635559216921,-0.00755587739229657,-0.120843894703787,-0.038658524137086,-0.142437141283188,-0.131059949946036,0.125939101882142,0.132816323061837,-0.160400412831579,0.0282764566732427,0.0917172446188634,0.0244803641163177
"GSTM4","grey",0.0799344889179396,-0.212440986268301,-0.197562650883289,-0.170339634048768,0.111738676548585,0.307489076502616,0.230012700878896,0.179906988787876,-0.16813851877093,-0.0439148034046819,0.173027811153215,-0.0200967079927359,-0.299829098124373,0.0685676293781444,0.162823393532748,0.31070692262751
"STAB1","turquoise",0.102955265406696,-0.363294038766121,-0.0440697443403314,-0.182558566315832,-0.192268797872455,-0.314868212258449,-0.225388245644022,-0.333110018038345,-0.323991495540243,-0.547841232382336,0.485959427016737,0.374381784226182,0.371217425136175,0.148586808868824,0.406720060408043,-0.0448021837226352
"AKR1C1","blue",-0.383417982256136,-0.467788523481964,-0.334441890490946,-0.555404687247303,-0.339835179850666,-0.411953891338863,-0.504693805176053,0.0575552079883622,0.201238851414434,-0.258568602753875,-0.00602015586884707,-0.093005113783311,0.0546167603858013,0.69974565115553,0.484263651402165,-0.0549220690582501
"MFNG","green",0.121520594971043,-0.394828117572227,-0.134854050820511,-0.232370160690668,-0.48390772896529,-0.564211260478156,-0.487226540372882,-0.389184903479719,-0.127554695388907,-0.467783892391679,0.43931940040355,0.113051113461992,0.778987236440929,0.142454533687565,0.563259496511425,-0.27632127748471
"CDO1","grey",-0.00119655050018407,0.0715374084686029,0.0764847390526282,0.144016415775385,-0.0713969989371849,-0.24443561287302,-0.141493233462029,-0.278517404129957,-0.0749294588309102,-0.0496879387961344,0.302644068833896,0.0552416148630773,0.214608619148159,-0.177414835940999,0.0828032038790501,-0.331215604072968
"SIK3","blue",-0.336055144783402,-0.393588796813094,-0.262359416353147,-0.369486043969883,-0.124141266939635,-0.0609615591155363,-0.25847686054909,0.124353730348994,0.00732726605955807,-0.219959870041064,0.0428656820196212,-0.0538591901539863,0.106315684740315,0.405052907583382,0.361399172667679,0.148405666811266
"TCIRG1","green",0.297786173348982,-0.127644411534454,0.100261957753266,0.16256549006429,-0.0650034973548575,-0.0911050883890372,-0.165727741495712,-0.178870571768563,-0.260084710308812,-0.325761779230436,0.191355856274715,0.334467077781801,0.503578167417524,-0.181474370466122,0.0964198941063486,0.0770033079960294
"CDKN2C","black",0.0775929022396389,0.410489986976918,0.238837565925544,0.564807177860495,0.467627375070798,0.0600704605209154,-0.0238451269590344,-0.0794221222055372,0.030306151331934,0.25585645430655,-0.116912708149557,0.0142256273339498,-0.0850151425552719,-0.408587798195628,-0.446083818531951,-0.32953383571719
"ENPP4","grey",0.0421498984581282,0.238277978439033,0.237921016536872,0.270597393624531,0.0503019052897794,-0.0753270349791166,-0.130212057781111,-0.144114676069343,0.0810192526916803,0.167693338001284,-0.0318918928072393,0.107959144495111,0.206022207044558,-0.247378559619297,-0.207573277316624,-0.367264335298598
"NDC80","black",0.243795750044096,0.538037944385011,0.467707941198312,0.747115937351648,0.366032425388749,0.0795005076891586,0.0374038648153137,-0.166522489932067,-0.0546522279511546,0.232149838164934,-0.194342642595416,0.188115556797406,0.0579138406939562,-0.543927633059539,-0.508689975314523,-0.197922705916072
"EMILIN1","grey",0.121045164165158,0.113335761867293,0.0425809565356428,0.0847131535329781,0.294069165060874,-0.0576060705876473,-0.17068123838008,0.0517554743513258,0.119034393894565,0.0871609286411419,-0.226164139139984,-0.0235726382063098,-0.00932514255207252,-0.0152375467788672,-0.194847520018059,-0.180272095770507
"SIPA1","green",0.12761367121445,-0.358558646497444,-0.0550858026858592,-0.224592693304247,-0.386911448820267,-0.44067773195686,-0.295845723757396,-0.434542992243248,-0.305118806775484,-0.549748519001687,0.428536259869144,0.204295749237441,0.559464178682316,0.0566549966594611,0.517044532717502,-0.139634076237239
"WASF1","grey",-0.0922057409637768,0.144943213800765,0.237055607945137,0.130435147867183,-0.00593829391986256,-0.0247507620917926,0.164622631467685,-0.221417846780205,-0.16957129964108,-0.045095973594192,0.103988219635532,0.198908831508264,-0.366621547577163,-0.0572904724375634,-0.138606954821384,0.00736101581558561
"SBNO2","blue",0.100741111745412,-0.474887798543584,-0.35242777242625,-0.413104936301332,-0.339382598173667,0.0983033607648165,0.0696776044748749,0.231339344389938,-0.0778152635090404,-0.303051493135154,0.00388169447180351,-0.121534341286377,0.142601477173974,0.377410552194783,0.415447725308939,0.475628544384406
"BTD","grey",0.14464803530689,-0.167850442898338,-0.412261662030908,0.018388021266838,0.120860188138789,0.471875753807962,0.22462538559189,0.409259493771392,0.000386924769324602,0.225627690442927,0.0160811382292709,-0.376917268824756,0.0184785662905789,-0.113402768765007,-0.00711215902190928,0.26400427659548
"MGST2","blue",-0.329751777168507,-0.299184988416349,-0.268775604761544,-0.465292393852698,-0.436067491092218,0.0896227546107491,0.0331598157210254,0.410209715891238,0.288798754688243,-0.0278535714570432,-0.263035567005762,-0.24088212590682,0.0696030946776692,0.563287633022985,0.28075678388046,0.387199902651182
"IMPDH1","magenta",0.057317609827321,-0.0550446899761351,-0.36217725503335,0.0765611833399546,0.323164090808555,0.468979226913091,0.00881138811532741,0.60421260240949,0.201123205243361,0.341490543064134,-0.359211757055954,-0.476166578447841,-0.0893614513708882,0.122971991769131,-0.0136222382374791,0.255835432767376
"CKS2","black",0.325725991213049,0.557598437973092,0.592213421301629,0.808470145524221,0.318555921693064,0.0386431315270536,0.183308473199102,-0.437432494873941,-0.329182067733387,0.0983148684442548,0.182318171598857,0.441527100384533,-0.0107493134431886,-0.737895101850153,-0.509740993849423,-0.168827269857497
"RPS6KB1","brown",0.057408179308538,0.670803724832403,0.584689215635397,0.435536388310536,0.0207799108007635,-0.0199110139090953,0.191921069222529,-0.157749068439476,0.272853356525283,0.388187390072409,-0.355136057208861,0.119558842985053,0.036059723904578,-0.395951864858561,-0.56752217272896,-0.287665761436468
"CPOX","brown",0.131365763138383,0.532434629496396,0.264354700409802,0.53598352688378,0.412928682194527,0.35338135773179,0.296157502022651,0.0882743898555024,0.148759969161809,0.464013895986169,-0.224105053718711,-0.106623872505439,-0.136875815523965,-0.419907506803199,-0.538701874990394,-0.203386499777781
"MYL6B","grey",0.213732823271239,-0.0569940802878474,-0.16559862837141,0.130526752278314,0.358700178232628,0.39008932201856,0.106927048931245,0.311454518368086,-0.139888936542111,0.14559149028378,0.00437457148122882,-0.0974842305848551,-0.290142285589114,-0.149820476395926,-0.119258606949466,0.286038894887451
"ALOX5AP","green",0.171924998357749,-0.326629055127078,-0.259934035325613,-0.157861124752339,-0.292654603120305,-0.349029318594614,-0.403954053397688,-0.150045424301588,-0.0466835604430763,-0.2160272363109,0.321460470764315,-0.0936406738742063,0.647880271789935,0.0628799198089141,0.467419864129257,-0.268793642368121
"ZNF593","grey",0.293348738929784,0.0349565072504317,0.0280337113991568,0.205987865920503,0.189659485662254,0.19707426783219,0.108518707668078,0.106794021228467,-0.215508707992164,0.00257758080168084,0.0215036808440702,0.0861871739707962,-0.108167570824124,-0.205769026751602,-0.12729850788541,0.318692711673097
"KLHL20","brown",0.0473440936624984,0.570316485088049,0.560359301584101,0.356395352446099,0.363453491657955,0.0290003199074968,0.19772760681723,-0.228980386889708,0.0846652250658993,0.221955094491774,-0.194027460503183,0.305576860744902,-0.231235987027601,-0.387163286409404,-0.558465949442303,-0.330133249235232
"RBM14","grey",0.011386771501044,-0.102735748292006,-0.102322742787181,0.115273496862682,0.0371393591612598,0.117585302576323,0.0378058986756581,0.0185726567335178,-0.221180148967987,-0.00606741959496612,0.141238004921411,-0.095249142068024,-0.0182366000247732,-0.128472224121015,0.089535859504585,0.0917288555401286
"MB","turquoise",0.0358814808750255,-0.316242554954919,-0.202867512037138,-0.0293942913688158,0.0862096842058316,-0.0832361403861165,-0.138937829201719,-0.167955774144053,-0.369593998506034,-0.311622954889397,0.492162976901682,0.118208487584157,0.0542007325572564,0.0169969824597354,0.332880740346509,0.0178097809336792
"ZBTB43","yellow",-0.455477764776563,-0.229352857803999,0.136615810849004,-0.441976300367821,-0.441518110815548,-0.3506733006967,-0.123267375256131,-0.187442864165225,-0.00175028398928845,-0.391117277371872,0.113120833644532,0.335539091104526,-0.15075350916113,0.496037852962755,0.300157907955051,0.142282131691485
"GRK3","yellow",0.331146143305701,0.069835891078673,0.340521972325093,0.14611316865652,-0.158248463378965,0.064344055521495,0.383673994084776,-0.327390115368712,-0.403007786948734,-0.268870711883575,0.285091685267168,0.397170427218049,0.1589464860554,-0.366952133286752,0.010799193008155,0.184909131195679
"PPID","red",-0.0729949307551597,0.518647363189723,0.0912792976842702,0.367130604722736,0.136066821133492,0.204816213811564,0.0694579198924956,0.320060672339821,0.521814510227641,0.706498897137984,-0.520995799374865,-0.396720416405798,0.102439993765342,-0.245001229952395,-0.474831821619239,-0.262070568870641
"GMPR","magenta",0.169527505426807,-0.210958928285444,-0.333150464963325,-0.308790866797499,-0.190520585241156,0.592585168218767,0.644265668670562,0.521779132993805,0.0967288752693659,0.1066488960983,-0.192523105737459,-0.359221044556222,-0.139057388548278,0.190071438587614,0.138078675950194,0.629394325546471
"RARG","blue",-0.444216852674407,-0.531766802804742,-0.377240575332064,-0.574233509709029,-0.337928228595554,-0.307387830347886,-0.270740353535518,-0.0572568407030105,-0.0745139769818407,-0.368880855655412,0.229053155930275,-0.0862337948891664,-0.160568819094777,0.628905052598827,0.540112730646379,0.0148054235471582
"USPL1","pink",0.11893967747206,0.368848378589107,0.442169335880197,0.38118264456384,0.163936996862891,0.040239786761515,0.161801838495292,-0.252751374545159,-0.118405543613167,0.0725335371939291,0.0525711165601345,0.29454959816599,-0.0134128731893585,-0.43517932036293,-0.256138601363764,-0.0515936513394277
"IFNAR1","grey",0.187438779798234,-0.0805007789574695,-0.135182756704395,0.0863327327109738,-0.0534106401086775,-0.0878918373406646,-0.0991310347712822,-0.10722989121744,-0.0710121892009164,-0.0227956899473407,0.285255763865544,-0.0731759400778732,0.425074195163298,-0.208002909810758,0.132383660881818,-0.19680571474236
