"Gene","Module","GS","MM.MEturquoise","MM.MEblack","MM.MEpink","MM.MEbrown","MM.MEyellow","MM.MEblue","MM.MEred","MM.MEgreen","MM.MEmagenta","MM.MEgrey"
"LRRFIP2","grey",0.0888383349727475,-0.0434323244489238,0.0229468589701271,0.200803228424473,0.123380776659186,-0.0284302699574996,0.101386939760535,0.19890103860236,-0.104249096638362,-0.210062400952493,0.230371921479704
"DARS2","blue",-0.229121584590533,0.288201235769023,0.140551887388443,0.134266395621147,-0.248843971923171,-0.300648946027108,0.48622242177788,0.306602500527735,-0.0724186336909097,-0.095069051812772,0.355977209494918
"METTL17","turquoise",-0.613739612688221,0.658755169376558,0.242839209750019,-0.144124050018229,-0.656992862046185,-0.486631912642676,0.620977551623539,0.262047343640457,0.168319022198629,0.286410635047452,0.228734680668493
"USP21","brown",0.586495557285627,-0.623043188467948,-0.129741654197076,0.259688947613327,0.635601652934273,0.431341306702641,-0.348705105952201,0.0874829219321383,-0.133798113450426,-0.282303832571186,7.32580992624952e-05
"TNFRSF12A","brown",0.676532938939199,-0.702240185836233,-0.173029984976887,-0.00856628300728153,0.726175818474067,0.536744549737439,-0.421783580738745,0.0183172349160432,-0.0878362385120486,-0.3461488807984,0.0882258660914586
"EXOSC1","grey",-0.203357736583878,0.178797489450027,-0.0518038219717106,0.0228484976808147,-0.193483632029833,-0.103692459779696,0.183011219022333,0.0194475523607,0.0537479910325444,0.155392947134022,-0.0485069082474158
"S100PBP","blue",-0.432298991208624,0.393028266499277,0.0232459997832283,-0.214234907356729,-0.493344722746947,-0.170376530957002,0.368347096836433,0.126091820582699,0.309393952470187,0.414267368231248,-0.075617690024733
"PSPC1","grey",-0.166004912975437,0.106822073920276,-0.250459282690962,-0.20586040898465,-0.221924089147688,0.0572587760522981,0.26788815473173,0.087222935306027,0.285551136468294,0.470807994288832,-0.21967243646778
"MED9","yellow",0.508049186611886,-0.604340595654008,-0.274105863209073,-0.322735498931235,0.543338395264654,0.672319956923861,-0.0300304727922135,0.362396975773223,0.34088120518328,-0.116456225753487,0.176662751681518
"AKTIP","turquoise",-0.456753342562888,0.388287293518618,-0.0453898520032952,0.0187241349529586,-0.483388719693561,-0.262996768393417,-0.0450117072158477,-0.312419246559405,0.0995442266129838,0.371683140071148,-0.457735715826705
"FERRY3","blue",-0.415547738951671,0.41876716413463,0.120524342083099,-0.282612410618669,-0.471579061167815,-0.192433163469248,0.62358096221596,0.3765961795515,0.278992668205077,0.326137552825708,0.21429267872142
"NUDT9","grey",-0.231506322255705,0.221064574659304,-0.103824529760588,-0.139935489734529,-0.304688532560451,-0.103002577096732,0.164753025077437,-0.0586884629485943,0.175205713833837,0.40641571445466,-0.251534982331374
"MICAL1","yellow",0.603239325831129,-0.684488050232541,-0.318719073014144,-0.393778302189732,0.635353287178481,0.758551617473915,-0.350132936655962,-0.0132466608795698,0.318649523093285,-0.00585568131692341,-0.100899345220433
"RWDD2B","yellow",0.165463038093817,-0.405713355984517,-0.650098324869402,-0.63309730485627,0.229260891495621,0.668212117354254,0.0140768817540755,0.0886598137174396,0.614407910893114,0.468190887046681,-0.267645121072903
"PRKRIP1","blue",-0.414132255558958,0.329232372842141,-0.146615616808227,-0.420143729822367,-0.436623959676872,-0.060366280678164,0.30970934931013,0.0454596211685106,0.44272765622984,0.599161603323965,-0.240902592094356
"RBM7","turquoise",-0.356716628428398,0.463941184720021,0.350084167029514,0.638339050486434,-0.4128532452688,-0.669006630713808,-0.209718799893881,-0.465310278429533,-0.517789871351612,0.0334318631591033,-0.384771629623604
"SMIM48","turquoise",-0.682677987112553,0.760767442851225,0.230570579302478,-0.0351721951531152,-0.735127736124257,-0.593787852507471,0.504445762436088,-0.0337367380295826,0.0365979058665636,0.238410634444543,0.0779277240460223
"HAUS4","turquoise",-0.562021508481665,0.6821432171593,0.32776961213333,0.312929685711318,-0.568478112483556,-0.720309349075021,0.219277694882204,-0.204916971022459,-0.324839217365777,0.029681520191607,0.031078784235122
"CARHSP1","grey",0.21781702350182,-0.0845741103826746,0.0916549413770085,0.0948783451786882,0.157191184747984,-0.0128566467397418,0.0196149390932764,0.165026576229568,-0.168973989922489,-0.360444916669929,0.330284265269089
"MRPS18A","grey",0.104050072249449,-0.113217539397746,-0.0381642355570382,0.214537513376594,0.170632182361301,-0.00363685967689938,0.0969483862745241,0.207697511394678,-0.140491450562125,-0.34384915934281,0.282768797018118
"USP16","yellow",0.0678488494487482,-0.181470035180897,-0.310462606307865,-0.242393161299428,0.039060110297333,0.337967473042109,-0.260431797476595,-0.284294683793356,0.28069303848391,0.490937003352058,-0.58016420573359
"PGLS","yellow",0.539437565808062,-0.730259608564416,-0.557614956114303,-0.392125800606551,0.685410586235446,0.770440734390692,-0.297025660113708,0.0601930206942976,0.324905440861468,-0.10954414832398,-0.0201592246297805
"APH1A","brown",0.741597149296424,-0.64726933002924,0.143276047601177,0.302750520415266,0.792636881210071,0.330429163311785,-0.486201856416469,0.0225079414278124,-0.409390067199554,-0.671166067337132,0.286671899499015
"FAM204A","grey",-0.05085700006568,0.0409527279874842,-0.0242793482444782,-0.139090033520849,-0.123578960565655,0.0470203372923542,0.135083651015107,0.0936329362965508,0.166859337341831,0.215062819028765,-0.0718454487148919
"SNF8","brown",0.623576785083481,-0.577204715257222,0.0103531460395393,0.232564503064333,0.645426021559834,0.340123214590217,-0.376207180917446,0.0638283840295792,-0.264370933664059,-0.525833773737978,0.191382038815714
"SFXN1","yellow",0.129386346032512,-0.355919010208276,-0.569735551501351,-0.526645634427806,0.167666060694708,0.602538891755845,0.240762305166333,0.410353225218993,0.622859226159307,0.259219791760061,0.00791413582937042
"SMU1","brown",0.367162817518414,-0.294580063759248,0.0266380929890499,0.291250392248664,0.349129309513798,0.0989617690801568,-0.517871452216741,-0.330806083073506,-0.312612677829994,-0.0848000593263319,-0.29221618468159
"ROGDI","grey",0.00723526103933555,-0.0434358738124891,-0.0683231325062394,-0.422664468012825,0.00994943705311903,0.193836480503362,0.17988894515004,0.115379040145102,0.272187428742573,0.111965995490484,0.134041973702945
"ACTR6","grey",-0.32370215201742,0.206807810043393,-0.23164871178534,-0.0681604255352863,-0.328687653852658,-0.0991489531788139,-0.211753968830587,-0.559323778173054,0.112251749284239,0.646729891404747,-0.789159362333771
"VPS13C","magenta",-0.372896727581348,0.31246143765876,-0.162281250955266,-0.327603971970525,-0.453105596556398,-0.0224514375012966,0.135990935195097,-0.203333979282583,0.376236639075814,0.783199712134318,-0.543403334241782
"FANCL","yellow",0.261711728200239,-0.394956155868781,-0.473669778989615,-0.295742199095767,0.254792636543063,0.543082229598834,-0.131202894769843,-0.0381556474413046,0.40018699068262,0.473883831741484,-0.422440405744917
"MRPS30","turquoise",-0.403036173731892,0.338139044310151,-0.276890634588498,-0.174737999726441,-0.425197757939276,-0.157040413081058,0.20456731426211,-0.24345135770348,0.195579347502331,0.616641919216376,-0.441280061176721
"CDCA4","yellow",0.343886085121787,-0.524437672638159,-0.616429279592452,-0.468923949543545,0.464033182623204,0.68421006096492,-0.00260327113304342,0.165011631988286,0.428143033730155,0.0784282952817038,0.0274848894841777
"OAS3","brown",0.579961762465798,-0.546987217273405,0.058777244880969,0.233477048767477,0.544203394602152,0.34665020591926,-0.397611487515886,0.0119144903135065,-0.184512281297388,-0.318910173830543,-0.0275247755152538
"ZNF281","brown",0.705133021158685,-0.631497017764383,0.0172546053300356,0.163377229793428,0.654474142573247,0.424212969282828,-0.413058580466469,0.0628131883045927,-0.180694215630443,-0.17307634577322,-0.0507485199271537
"HPS4","yellow",0.49906028508687,-0.630556229148266,-0.320623377822754,-0.216892144263691,0.564381727857951,0.692417876252114,-0.136494904950909,0.224057222014223,0.31532027005613,0.0143055671343958,-0.0201434763018983
"TRIAP1","grey",0.182625724509098,-0.285387099141167,-0.174920591256913,-0.116009172415304,0.284083264573206,0.27603500830308,0.276649056238413,0.543318660016629,0.167568485317881,-0.334712957473168,0.501063687431329
"SNX10","brown",0.586880480191634,-0.350544961931592,0.399593367905149,0.495120873414267,0.446804069638352,-0.0121992864370151,-0.404193997233912,0.0139668426770473,-0.534239677457103,-0.418841828209199,0.104844604268058
"ABT1","brown",0.745577380240264,-0.708755022848461,0.00734918711237727,0.360719814298688,0.792894507791251,0.373126111519017,-0.655963192065812,-0.117535188454182,-0.363012704269637,-0.536165365915248,-0.0152697464596496
"TIMM10","grey",-0.178655593494702,0.172736590719889,0.0767101208520291,0.256998501849401,-0.138690691646225,-0.29003033734424,-0.309378973258725,-0.542850351477679,-0.29268670709148,0.0142631851350853,-0.334983317316187
"DNAJC1","grey",0.13922331619294,-0.139001708273641,0.153144495967409,0.0340435982288339,0.12624776340829,0.0993412453622667,0.191708395614047,0.46184336248605,0.0179690598548523,-0.23174293968723,0.354786715671901
"BRICD5","grey",-0.0202461605786258,-0.0629064868112463,-0.169394002544987,-0.219829762463738,0.0465875841856272,0.152312081117606,0.0491534543102224,-0.0439316476417787,0.151880822120242,0.0221987891316605,0.0343356704100971
"MBIP","turquoise",-0.44061843223613,0.53224239139969,0.200814194930248,0.160719955469296,-0.511724227317381,-0.525964384050863,0.0486536863662513,-0.358990843324425,-0.173253432686236,0.360663983101642,-0.344989743589505
"GTF2IRD1","yellow",-0.0219313757572637,-0.179147314061268,-0.51297411653545,-0.263010277110669,0.057267575093198,0.337661192096542,0.321738568503589,0.437169020488966,0.439812513079305,0.0213859248044634,0.151485089837901
"ZNF639","turquoise",-0.228518991821678,0.314082386995039,0.252239574645133,-0.110930423537025,-0.275864211932244,-0.195607625000731,0.30399819849781,0.163940878169056,0.0804949242905686,0.0370457707219979,0.216283465756963
"NDE1","yellow",0.451683508282941,-0.647638372008319,-0.572374662815937,-0.616334576528435,0.546816288292798,0.865913531958666,0.0411968940876598,0.384842937885008,0.607079562469409,0.0974257088573653,0.116857952293095
"VPS33B","yellow",0.387276106425776,-0.585143847856329,-0.484983893691339,-0.576137747205102,0.417198597618456,0.787474828559552,-0.0988065483304214,0.207363769714504,0.590042547649321,0.180689865672468,-0.11217149728634
"SLC48A1","turquoise",-0.541608509613439,0.685512344339239,0.297363948869256,0.121147348350473,-0.586702579512318,-0.65826208933075,0.407602521072429,0.0157651520275213,-0.173602818160858,-0.0586214337252267,0.277263078993214
"KANK2","yellow",0.170461731135014,-0.457716612257662,-0.62496885735785,-0.565548122922173,0.257130356689229,0.726199926738465,-0.0267985689695165,0.131941058613867,0.65239016940914,0.341745470069503,-0.243291165640715
"TMUB2","grey",-0.035666279299238,-0.0353585377370924,-0.143275551758973,-0.261162679314334,0.0054840025864227,0.150267592279666,0.0084388496151448,-0.0928347682687938,0.214142162680799,0.192884804826841,-0.100200527271678
"PROSER1","grey",0.237655812794515,-0.189252979236441,0.101071599342324,0.114926423043489,0.275575152274024,0.0670275130655916,0.0452940122976976,0.230911285808228,-0.173507908384039,-0.259648248618315,0.343149435996041
"CERK","turquoise",-0.328291488757121,0.460560428900166,0.335901408257949,0.227534880679406,-0.365380629909964,-0.466546685366434,0.464805689227212,0.301036841928892,-0.157437554997508,-0.242645593054674,0.473677698629162
"VPS54","turquoise",-0.530005640603942,0.515870855761387,0.192738172795187,0.1023486229095,-0.571169424396401,-0.457488395039536,-0.00868747807191532,-0.399283968986547,-0.059901438062504,0.519620867012809,-0.500353051077051
"STEAP3","turquoise",-0.508361291686548,0.740083367403328,0.56398973048404,0.282371444006741,-0.602094892759744,-0.806013068246356,0.106075501144885,-0.365102295152719,-0.41121830183319,-0.00142087735475422,0.0240546790267598
"RNF216","brown",0.732935548200457,-0.691726387903356,-0.00685066481333009,0.082188969514965,0.763876055137756,0.477747842859258,-0.290458655400849,0.281582253787244,-0.139326522115415,-0.556744953291583,0.36277283079367
"ENTR1","yellow",0.139609115770912,-0.215173457661552,-0.279601208526413,-0.397515014318865,0.162741668684503,0.400884941022332,0.179369629112032,0.280727684155525,0.383796678762301,0.1444096969796,0.112184619429073
"REV1","turquoise",-0.680619579020364,0.696535408858602,0.115652521283977,-0.00629564515622011,-0.730881500196952,-0.523674857527317,0.415169054977614,-0.0421116444730515,0.0972077160100498,0.374271539866427,-0.11418891397646
"SHFL","brown",0.527153340827395,-0.566038178423723,-0.130720500311274,-0.0347983017696002,0.519216007528158,0.472559465635102,-0.293609959501775,0.0781912416807042,0.0461474940275052,-0.0120050475079411,-0.137544116168784
"RFX7","brown",0.317821979715458,-0.292899602556883,0.00805483396034475,0.136849919505688,0.313199502439684,0.16689728833652,-0.229225993902162,-0.0437740058114049,-0.157246897354072,-0.212589455766488,0.0389257663407374
"VIPAS39","turquoise",-0.506472094134477,0.573134179946392,0.155951626091752,-0.0330132460032363,-0.524537458309156,-0.442494922671889,0.656321304357907,0.288334225916808,0.0443284882346619,0.153595544142736,0.333813251340343
"FBXO3","turquoise",-0.594502812409838,0.66585888358552,0.222484619809429,0.26671338633319,-0.666085104586174,-0.61165818777777,0.161119789173588,-0.301245342284757,-0.164568618826448,0.347185641585095,-0.322240387324032
"PANK3","turquoise",-0.517066093688665,0.381224683637028,-0.327364020445976,-0.113808400827482,-0.490789474186219,-0.190678051251182,0.16898099237245,-0.219623133466903,0.217983452019473,0.627512275043173,-0.502842820270683
"AACS","turquoise",-0.721123962323866,0.731875664049289,0.131799842470044,-0.0694519919710478,-0.713355663697599,-0.555968223557759,0.230030325665307,-0.33605823508677,0.033590287946249,0.379487320368947,-0.210256785252567
"DNAJC15","yellow",0.616498412634803,-0.724260435274361,-0.429150403314827,-0.366237631084008,0.621444354252775,0.778838435410394,-0.207274618792782,0.184244083906256,0.317458149474759,-0.0141552463889519,-0.0163125525905104
"SIL1","turquoise",-0.491908337950254,0.550709704435214,0.171990872476425,-0.0595325978157375,-0.507213560799059,-0.501649764541153,0.013796963696448,-0.47453101785349,-0.0994147664107038,0.22217755600554,-0.211388579247499
"LZTFL1","magenta",-0.340797437207502,0.155684093500334,-0.411980865080062,-0.51455510170114,-0.332568343598988,0.168688758732337,0.110460922846331,-0.240940253101731,0.524507502358476,0.844392919028144,-0.607408275917986
"MED28","pink",-0.0267683800879675,0.135318401963394,0.380346680203507,0.618766339700135,-0.0405647941606103,-0.468462305056876,-0.424590098111193,-0.469654587186986,-0.633425776380412,-0.198931449334422,-0.262584461794098
"COMMD10","pink",0.297980705521678,-0.125990093994994,0.387413553439171,0.750583388459365,0.233433249264887,-0.238044134250625,-0.339904663828126,-0.0972732285740826,-0.66210358185838,-0.485727762055645,0.0280901863071901
"MCCC1","turquoise",-0.718950354176802,0.720778171735879,0.202588260681225,0.00516716913324053,-0.73112697071523,-0.56548807281946,0.442492830699956,-0.00512444012771867,0.0496584965574598,0.251584373400424,0.00963433024147131
"RPAP1","turquoise",-0.366969254234404,0.505282653709932,0.242868749946842,0.219326524971976,-0.399360529544163,-0.564583794964883,0.0780173475848677,-0.329964476338364,-0.302546188917226,0.0051008337250432,0.00163167403739046
"TTC4","turquoise",-0.68773005993488,0.616656288471457,-0.00813679052670353,-0.164223138084298,-0.675125305524537,-0.427043667002099,0.371509502732241,-0.0803260998363488,0.216751586951524,0.292859626947657,-0.0437689744706864
"DAZAP1","brown",0.651463253185809,-0.673293675478814,-0.274789044329539,-0.130816805272685,0.689022838130207,0.621097999121074,-0.382373684563544,0.00788476471603357,0.0734365653772174,-0.273005908680137,0.044042901621936
"ALG12","brown",0.330201350198988,-0.253966610941798,0.110156486095055,0.0405979188917001,0.385779521950444,0.148093610461866,0.00614473058415993,0.24551691752142,-0.13687845837493,-0.364574131099156,0.395100394058389
"MACROH2A2","turquoise",-0.324257463823705,0.450089944910104,0.362287044091088,-0.0527372300720093,-0.361789984413626,-0.372433631010239,0.238725246518282,0.015811619131906,-0.072294216874992,-0.0677119770451299,0.251584215901688
"TVP23B","turquoise",-0.464785327259783,0.453944669624105,-0.0863731506577392,-0.188334968288186,-0.507038856198672,-0.280532752344938,0.0905418458731628,-0.364111950209551,0.134337300205076,0.624353557493581,-0.46480810218209
"CMC2","brown",0.768594261877864,-0.896797270384459,-0.421324862180871,0.0437719654157949,0.823952339873861,0.753527436597755,-0.454492372875071,0.114594198016268,0.0569010613510888,-0.273245376049389,-0.0835992512076674
"GID8","grey",-0.112302087680922,0.158726794515689,0.165213270961208,0.196440069118228,-0.0840676282746524,-0.270037380868856,0.177396382338081,0.182683070660244,-0.190656554106468,-0.254263524310217,0.325339325639094
"UFSP2","turquoise",-0.476345354843385,0.521529341650432,0.292640007886293,0.298717282703681,-0.481839326974927,-0.57788304996901,-0.0341510370540372,-0.326803176672629,-0.263782892858131,0.123391739743592,-0.23440403649082
"HEBP1","pink",-0.110651373386914,0.114438788137878,0.285382260040352,0.514327047405783,-0.091971652173046,-0.339302674992688,-0.344086774608223,-0.392885776600689,-0.423140986652682,-0.00060095604089469,-0.374907058285004
"CDCP1","turquoise",-0.741627168394779,0.867457032698595,0.309508225178037,-0.0203961940290765,-0.794269008187989,-0.722971005655958,0.453294654462734,-0.0896549318342149,-0.0670524506237719,0.155173440009106,0.14011664515983
"SMARCAL1","yellow",0.32094271096574,-0.529919898614216,-0.517123154110765,-0.473772254919613,0.352530624748437,0.657908397355417,-0.294281893588531,-0.067474349698957,0.480410902513063,0.291229090685135,-0.387649233815549
"TMEM242","blue",-0.101746934128235,0.181753834986918,0.119792904298416,0.0293937369126262,-0.137795343849971,-0.138845335676913,0.453353591298518,0.462140779952228,0.0023928992899955,-0.144525116409447,0.476554509911188
"PLBD1","turquoise",-0.448830174410051,0.724472467081639,0.647656300039155,0.254047300621588,-0.585880212668719,-0.760919292001867,0.130558639818531,-0.228052565678133,-0.378494848650438,-0.0634860504802863,0.122736987588101
"NFS1","blue",-0.496199039344495,0.412304052158689,-0.20206889698933,-0.450247471596245,-0.47505446640563,-0.0498236311037745,0.446793604698131,0.0168190186857198,0.482063853817371,0.609343900311225,-0.140648885688512
"CAPRIN2","turquoise",-0.477370698090148,0.557095220971513,0.341574749393191,-0.00102135827751339,-0.554826511003767,-0.465306537519916,0.367111921920329,0.0343201175593177,0.00941292215507911,0.3895226649701,-0.0508187942882481
"DNMT3A","grey",0.123090881071585,-0.0286352602772687,0.264823110249462,0.317283577558661,0.096548533822952,-0.168914131177356,-0.0213087434564287,0.114117879274021,-0.303957222210675,-0.248425134766215,0.185139701959369
"GMCL2","grey",0.206437724777963,-0.139709956173985,0.110881880476193,0.23733767346324,0.232978943809014,0.025978494121328,-0.164914561529196,-0.0547406956660954,-0.257881001789163,-0.196081285031688,0.0682515540270797
"TOR3A","grey",0.27737275947827,-0.206526693907214,0.280682139250605,0.100332783055494,0.240756185479315,0.0978405572958186,-0.417124587823204,-0.19944498744933,-0.155422981777643,-0.24682551871966,-0.0614877148438364
"DNAAF5","yellow",0.558878678212328,-0.728843753921621,-0.463707500361592,-0.228013453964805,0.657624561762604,0.75591415078976,-0.0695248480239971,0.335115012092786,0.299749184601474,-0.128039031696357,0.136191204443029
"GPN3","turquoise",-0.469631534048863,0.400148452569968,-0.0103187642747131,0.164963282837731,-0.435255137357789,-0.39106437140287,0.149515245866036,-0.204409577916874,-0.0919370072608708,0.243730910883918,-0.243671837563177
"RPF1","grey",-0.0698411532612848,0.0746352465899096,0.0506313314626396,0.374367726324703,-0.0855318148058933,-0.199746960231318,-0.125378983281322,-0.168647669213191,-0.225096909145609,0.0394814882814574,-0.270998565065978
"MUS81","turquoise",-0.255352233871743,0.32363778566811,0.216569922225161,0.00798413687734981,-0.271376051689214,-0.293002681992598,0.120621765306802,-0.0916250659697247,-0.0641368445551548,0.210019224512529,-0.0375358482593805
"FAM222B","brown",0.415215758543249,-0.406182395893972,-0.0948683099287692,0.084949273882331,0.405667637703548,0.287170925374094,-0.267397927265313,-0.00335232354435765,-0.0827828042378827,-0.161767276381401,-0.0389950328447989
"TMEM33","grey",0.187039712937947,-0.24602698991119,-0.128154939332675,0.365801392068445,0.224490602262458,0.056049330720095,-0.257910955193793,-0.127806601231485,-0.247926321312195,-0.0799502104800029,-0.199592446401012
"TBC1D17","brown",0.584158070960184,-0.650509693778674,-0.240555817639159,-0.150560612645626,0.688388988753916,0.564917147610468,-0.32385418642618,0.104209935740725,0.069553603378649,-0.366736727231599,0.177901974316578
"PSMG2","yellow",0.125086216867168,-0.368224237706213,-0.673072040524701,-0.554993710646756,0.181835721600067,0.642791620066826,-0.0228686431822091,0.0695293965614811,0.611955086514827,0.443803183828769,-0.341307745063594
"GREM1","turquoise",-0.479931723005645,0.54834959079788,0.241764983574043,0.013664688101753,-0.55049144203141,-0.458096935617092,0.338005646987501,0.0575448000360762,0.00192918408714344,0.159401451572649,0.0681297409461169
"YARS2","grey",0.112372405667934,-0.171661230219422,-0.256139101567392,-0.288142680021793,0.151410831479209,0.296604626635748,0.127410000626581,0.206899644086002,0.272434949151539,0.101947233330765,0.092735744971887
"BBS1","blue",-0.507891945132301,0.444022965691232,0.0753352528717366,-0.0872031576383711,-0.478799899577021,-0.242747447148534,0.622027191965271,0.354576696897113,0.240515669614333,0.230541108026541,0.198735447617453
"PELO","turquoise",-0.450238626460385,0.514716943372684,0.301936984324198,0.346364890093133,-0.5371628836901,-0.564342199623018,0.164346558263092,-0.0363703184578595,-0.210904450016483,0.0369168283687017,-0.0643499574093848
"COLGALT1","brown",0.838360335850437,-0.823721826037547,-0.115725350569648,0.00417727227646521,0.885102815067617,0.632966132329998,-0.389402627409016,0.208481842434775,-0.098057873822398,-0.577962156365787,0.320835571615826
"KCTD5","brown",0.867774897433526,-0.831156642004748,-0.0595621947841158,0.149731890290731,0.878159167268123,0.569590718728074,-0.644621713852104,-0.0423537028625664,-0.214857697776367,-0.486577962676709,0.0275624037124319
"TRMT2A","brown",0.439394300872597,-0.383330384736962,0.126059522459414,0.170056138210562,0.481419842037883,0.191130233939285,-0.170830231680779,0.134564921253829,-0.208397975319118,-0.397536241426986,0.273223778577483
"POMT1","green",-0.0891683642268682,-0.205640646743838,-0.553170960631126,-0.366230499969843,0.0477412597680242,0.410100589641569,0.296233550095266,0.411900329098599,0.550351369811373,0.158802258577607,0.0648360744438993
"TMEM14A","brown",0.489243755418174,-0.5354826298713,-0.16188932950285,0.384366832120841,0.492921860325878,0.302433899105203,-0.396626750340052,0.00951304267864663,-0.210734670011517,-0.285104744832113,-0.137666810098847
"ZCCHC8","magenta",-0.530687015903887,0.424772134989961,-0.24355103869355,-0.401711324596837,-0.530967260660104,-0.106108563694907,0.349329499644018,-0.126683812504123,0.44794737318961,0.775466140168865,-0.391779252184829
"XPO4","yellow",0.0181413382372705,-0.128500640669968,-0.278619253626286,-0.392198702051877,0.0375534568060783,0.302576925580123,0.327321874099669,0.368987916436104,0.399852509905055,0.153006679222585,0.171607476521512
"AGBL5","brown",0.783873282088579,-0.849545969555908,-0.229410303070763,0.0315895599760587,0.875255085181419,0.699457190949277,-0.433206163068034,0.179666412078394,-0.00322996773886762,-0.428668513809359,0.129055160416533
"EXOSC5","brown",0.806973478450348,-0.79296341254594,-0.15491561156553,0.0553723690436963,0.860582611153995,0.587458009858495,-0.456792076128413,0.0546851648897627,-0.134300586621442,-0.528874399793139,0.204710001081688
"ENY2","grey",-0.0191443115670194,-0.0623173591525024,-0.133340980505931,0.399858670356226,-0.00892006725326641,-0.0720548228338277,-0.181826747771096,-0.169211822188385,-0.175222199726079,-0.0210098970919062,-0.316775843146064
"IFT46","turquoise",-0.324743019751584,0.306075688160531,-0.00293010636271894,0.055257809114777,-0.290183649944527,-0.264783763024329,0.150350768581805,-0.0572129787342968,-0.0166356912502358,0.0503179236624765,-0.00740465507060362
"COXFA4L2","grey",-0.0972001145963106,0.247371841237517,0.220629956445303,-0.0134132009365845,-0.0946479038425522,-0.250879626706785,0.0727868855554758,0.0393398901980226,-0.14125545191681,-0.266895003946875,0.340771378510355
"SLC35C1","grey",0.0783583802462789,0.00910660517452294,0.223515004322482,0.019688122936997,0.0847318327730487,-0.0226477499138103,0.367293306493782,0.488968754962597,-0.029471149498306,-0.378621863779885,0.630471776517937
"KLF11","turquoise",-0.863362565792825,0.819045577839598,0.0804848370353151,-0.0168583603283755,-0.88171162002605,-0.642865770545654,0.359307094436386,-0.242931053208953,0.0854062058609789,0.454955206443553,-0.252441598718606
"ALAD","grey",0.0757174269455657,-0.102584169931652,-0.12209155314205,-0.00492461318655623,0.0413734644678944,0.136166136880087,0.342034606185536,0.505260343612173,0.136966710910657,-0.0713508066439061,0.27241934273637
"EIF2B3","grey",-0.0752007576645831,-0.067047088867635,-0.273705901494418,-0.235403837070273,-0.000893121624707855,0.243285111499066,0.249382324434422,0.318893784833542,0.33616353434358,0.0483319727797926,0.14631499717983
"ZNF302","blue",-0.466432935720163,0.453992176766175,-0.0538312962627493,-0.168289049079134,-0.50254546327055,-0.233490555904653,0.499970843204498,0.17715218324702,0.266651187588651,0.460757148815144,-0.0395487326432247
"THYN1","blue",-0.467014293345052,0.362468798030469,-0.227807787373732,-0.385349293126456,-0.464677043613627,-0.0490550340728422,0.33725215828436,0.0450569008021006,0.448159011020126,0.507100910070574,-0.188471862408633
"THAP7","blue",-0.273003532392398,0.250005606963195,-0.0270616888787146,-0.270948118503994,-0.220667854876475,-0.0519758338464534,0.579713999154724,0.406223741140029,0.28974495804741,0.0560826467627063,0.409123876093179
"SNRNP25","brown",0.734587964087347,-0.80795325798237,-0.195319269112292,0.14282539588588,0.819558921987662,0.603801501117705,-0.522339251633438,0.0383182748062447,-0.0923338887617895,-0.416435809018172,0.00497692042752615
"SLC2A4RG","brown",0.699296411021362,-0.788196096748919,-0.294154645123902,-0.26048544371826,0.794222898645584,0.767897187888627,-0.350512342407283,0.149202846031119,0.173830770085016,-0.268063444203109,0.129694706880969
"UXT","yellow",0.260778259992984,-0.527069714168836,-0.495141287217399,-0.17589864651862,0.39624847665872,0.553154416990351,-0.38654578042495,-0.128487336622082,0.284930943541492,0.0583159320303403,-0.346041422748575
"RNASEH1","grey",0.00890420045531101,-0.109630728243288,-0.0710955275669654,-0.103605840819619,0.0699056625225625,0.174811980568588,0.220562602343237,0.370989525898847,0.214285884223338,-0.0523511894828407,0.208230814915435
"ERO1A","brown",0.373005152794353,-0.390879292098859,-0.0884140007860693,0.176723598330396,0.339298369674776,0.187232895200867,-0.365152701511387,-0.0611462711042281,-0.1486034509207,-0.092270942395433,-0.213561395408949
"STK26","turquoise",-0.645895473931997,0.800915007072811,0.465965885568472,0.215418264013801,-0.707417173972641,-0.810839836708037,0.208075780750076,-0.258507949260768,-0.306765056438018,0.139096506919553,-0.041905454902031
"THEM6","brown",0.57391557159531,-0.66263702562818,-0.296894149284689,0.227721655219198,0.673156148073616,0.464972022026673,-0.379858369899841,0.096238553009468,-0.1104107292399,-0.413027810319609,0.0243082598456902
"ARHGEF3","turquoise",-0.740427200470683,0.862845693442079,0.414259008546431,0.0778441847332931,-0.83756528330065,-0.773137645059252,0.238911065892935,-0.35306248940981,-0.145743254835304,0.361069371129614,-0.199045470017762
"TRPS1","turquoise",-0.643033514263253,0.580116559988242,-0.0929506814488814,-0.410391599234885,-0.644165785378489,-0.26001264673173,0.421379128310389,-0.106066882361729,0.359682272795194,0.467372975045287,-0.0833960813007009
"FOCAD","turquoise",-0.444107886460472,0.469564004863981,0.162501666398411,0.126213204297658,-0.491743023333473,-0.448998382435899,-0.0156797061796623,-0.35185924546146,-0.090485485276222,0.26877534150732,-0.308646805605735
"FAHD2A","yellow",0.434887925375813,-0.589001819644321,-0.399438242160819,-0.217339976371533,0.547396325993708,0.614357311170809,-0.25085029571274,0.0260937620901642,0.223548559345883,-0.074772311970577,-0.0476710299398448
"WDR59","blue",-0.529345559915135,0.357295014309028,-0.240604712853916,-0.424428895838123,-0.495863242432709,-0.00785314150237456,0.557914581391997,0.337233223248276,0.588238844976474,0.413217007385886,0.0511228659825441
